IdSubject,IdQuestion,x1a,x2a,x3a,x4a,p1a,p2a,p3a,p4a,x1b,x2b,x3b,x4b,p1b,p2b,p3b,p4b,Rank,UpDown,Preference,TimeChoice
15046550,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,28,1,2,2009.09.30.13.59.59
15046550,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,5,2,2,2009.09.30.13.43.26
15046550,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,44,1,1,2009.09.30.14.07.15
15046550,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,32,1,1,2009.09.30.14.02.43
15046550,22,118,200,,,0.8,0.2,,,64,91,173,228,0.2,0.1,0.6,0.1,49,1,2,2009.09.30.14.10.25
15046550,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,62,1,2,2009.09.30.14.18.30
15046550,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,27,2,1,2009.09.30.13.59.18
15046550,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,1,1,2,2009.09.30.13.39.32
15046550,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,3,1,1,2009.09.30.13.41.44
15046550,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,21,1,1,2009.09.30.13.55.19
15046550,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,25,1,1,2009.09.30.13.58.01
15046550,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,67,2,1,2009.09.30.14.20.12
15046550,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,31,2,1,2009.09.30.14.02.14
15046550,31,259,558,,,0.75,0.25,,,159,359,558,,0.15,0.7,0.15,,70,2,1,2009.09.30.14.21.19
15046550,32,168,397,,,0.6,0.4,,,16,92,397,,0.05,0.4,0.55,,54,1,2,2009.09.30.14.14.15
15046550,33,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,34,1,2,2009.09.30.14.03.16
15046550,34,120,243,,,0.75,0.25,,,80,161,243,,0.15,0.7,0.15,,46,2,1,2009.09.30.14.08.18
15046550,35,142,209,277,,0.7,0.05,0.25,,74,108,277,,0.4,0.1,0.5,,53,2,2,2009.09.30.14.13.37
15046550,36,151,230,348,,0.5,0.15,0.35,,111,269,348,,0.25,0.6,0.15,,22,1,1,2009.09.30.13.55.53
15046550,37,140,200,261,,0.85,0.05,0.1,,80,110,261,,0.05,0.55,0.4,,11,2,2,2009.09.30.13.48.46
15046550,38,79,170,308,,0.25,0.7,0.05,,33,216,308,,0.15,0.8,0.05,,59,2,2,2009.09.30.14.17.58
15046550,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,6,2,2,2009.09.30.13.44.43
15046550,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,55,2,2,2009.09.30.14.15.22
15046550,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,24,2,1,2009.09.30.13.57.20
15046550,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,64,1,2,2009.09.30.14.19.03
15046550,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,61,2,2,2009.09.30.14.18.19
15046550,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,52,2,1,2009.09.30.14.12.18
15046550,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,9,2,2,2009.09.30.13.47.17
15046550,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,68,2,2,2009.09.30.14.20.23
15046550,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,20,2,2,2009.09.30.13.52.36
15046550,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,16,2,2,2009.09.30.13.50.59
15046550,49,100,,,,1,,,,13,186,,,0.45,0.55,,,13,2,2,2009.09.30.13.50.02
15046550,50,224,,,,1,,,,12,294,,,0.25,0.75,,,18,2,1,2009.09.30.13.51.28
15046550,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,38,2,0,2009.09.30.14.04.25
15046550,52,203,,,,1,,,,106,154,299,,0.45,0.05,0.5,,41,1,1,2009.09.30.14.06.00
15046550,53,196,,,,1,,,,95,146,246,297,0.3,0.05,0.5,0.15,40,1,2,2009.09.30.14.05.19
15046550,54,383,,,,1,,,,171,453,,,0.25,0.75,,,57,2,1,2009.09.30.14.16.47
15046550,55,297,404,,,0.55,0.45,,,189,243,350,511,0.05,0.05,0.85,0.05,29,1,1,2009.09.30.14.00.28
15046550,56,220,338,,,0.45,0.55,,,181,260,377,416,0.4,0.05,0.5,0.05,8,1,2,2009.09.30.13.46.38
15046550,57,238,329,467,,0.25,0.7,0.05,,192,375,467,,0.15,0.8,0.05,,7,1,2,2009.09.30.13.45.20
15046550,58,301,368,436,,0.7,0.05,0.25,,233,267,436,,0.4,0.1,0.5,,2,1,2,2009.09.30.13.40.19
15046550,59,259,,,,1,,,,172,345,,,0.45,0.55,,,10,2,2,2009.09.30.13.47.50
15046550,60,362,,,,1,,,,265,313,458,,0.45,0.05,0.5,,56,1,2,2009.09.30.14.16.03
15046550,61,213,418,,,0.3,0.7,,,213,350,487,,0.05,0.85,0.1,,65,1,1,2009.09.30.14.19.33
15046550,62,223,347,472,,0.4,0.1,0.5,,161,285,410,534,0.25,0.4,0.1,0.25,17,1,2,2009.09.30.13.51.15
15046550,63,306,526,,,0.6,0.4,,,159,233,526,,0.25,0.05,0.7,,63,2,1,2009.09.30.14.18.46
15046550,64,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,33,1,2,2009.09.30.14.02.56
15046550,65,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,30,2,2,2009.09.30.14.00.57
15046550,66,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,19,2,2,2009.09.30.13.51.50
15046550,67,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,37,1,2,2009.09.30.14.04.15
15046550,68,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,69,2,1,2009.09.30.14.20.48
15046550,69,111,207,223,,0.5,0.4,0.1,,80,95,207,,0.1,0.4,0.5,,48,2,1,2009.09.30.14.09.39
15046550,70,111,175,207,,0.1,0.4,0.5,,80,159,191,,0.25,0.25,0.5,,23,2,1,2009.09.30.13.56.23
15140851,1,267,313,453,546,0.1,0.8,0.05,0.05,127,220,406,,0.15,0.05,0.8,,41,2,1,2009.10.03.10.18.24
15140851,2,159,221,408,,0.7,0.1,0.2,,34,97,346,,0.1,0.3,0.6,,24,1,1,2009.10.03.10.10.49
15140851,3,183,233,384,485,0.7,0.05,0.1,0.15,32,132,334,,0.15,0.05,0.8,,11,2,1,2009.10.03.10.05.27
15140851,4,223,263,383,,0.4,0.5,0.1,,143,183,343,,0.1,0.4,0.5,,53,2,1,2009.10.03.10.23.13
15140851,5,127,255,287,,0.7,0.05,0.25,,95,191,223,,0.15,0.05,0.8,,27,1,1,2009.10.03.10.12.10
15140851,6,103,213,377,,0.6,0.15,0.25,,48,158,267,322,0.3,0.1,0.05,0.55,55,2,1,2009.10.03.10.24.03
15140851,7,92,245,,,0.85,0.15,,,16,130,206,,0.1,0.7,0.2,,61,1,1,2009.10.03.10.27.25
15140851,8,135,290,329,,0.55,0.35,0.1,,96,213,251,,0.25,0.05,0.7,,33,2,1,2009.10.03.10.14.00
15140851,9,209,309,459,,0.35,0.55,0.1,,159,259,359,409,0.05,0.55,0.1,0.3,6,2,1,2009.10.03.10.03.47
15140851,10,221,504,,,0.85,0.15,,,80,292,434,,0.05,0.7,0.25,,23,2,1,2009.10.03.10.10.29
15140851,11,64,188,313,,0.4,0.1,0.5,,2,126,251,375,0.25,0.4,0.1,0.25,1,1,1,2009.10.03.09.57.02
15140851,12,122,270,418,,0.15,0.8,0.05,,48,196,344,492,0.1,0.35,0.45,0.1,54,2,1,2009.10.03.10.23.41
15140851,13,224,416,,,0.55,0.45,,,95,352,480,,0.25,0.7,0.05,,70,1,1,2009.10.03.10.32.12
15140851,14,100,211,,,0.2,0.8,,,64,137,285,,0.2,0.5,0.3,,42,1,1,2009.10.03.10.18.57
15140851,15,257,427,,,0.8,0.2,,,143,370,484,,0.35,0.45,0.2,,50,1,2,2009.10.03.10.22.04
15140851,16,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,49,2,1,2009.10.03.10.21.36
15140851,17,219,448,,,0.2,0.8,,,143,296,372,601,0.1,0.1,0.7,0.1,60,1,1,2009.10.03.10.26.56
15140851,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,45,1,2,2009.10.03.10.20.04
15140851,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,13,1,1,2009.10.03.10.06.11
15140851,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,17,1,1,2009.10.03.10.08.04
15140851,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,56,2,1,2009.10.03.10.24.26
15140851,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,35,1,1,2009.10.03.10.14.55
15140851,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,26,2,1,2009.10.03.10.11.19
15140851,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,3,1,2,2009.10.03.09.57.41
15140851,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,25,1,1,2009.10.03.10.11.02
15140851,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,44,1,1,2009.10.03.10.19.40
15140851,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,39,1,1,2009.10.03.10.17.30
15140851,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,40,1,1,2009.10.03.10.17.44
15140851,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,16,1,1,2009.10.03.10.07.50
15140851,31,259,558,,,0.75,0.25,,,159,359,558,,0.15,0.7,0.15,,48,1,2,2009.10.03.10.21.05
15140851,32,168,397,,,0.6,0.4,,,16,92,397,,0.05,0.4,0.55,,12,1,1,2009.10.03.10.05.43
15140851,33,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,52,1,2,2009.10.03.10.23.02
15140851,34,120,243,,,0.75,0.25,,,80,161,243,,0.15,0.7,0.15,,20,2,2,2009.10.03.10.09.30
15140851,35,142,209,277,,0.7,0.05,0.25,,74,108,277,,0.4,0.1,0.5,,19,2,1,2009.10.03.10.09.07
15140851,36,151,230,348,,0.5,0.15,0.35,,111,269,348,,0.25,0.6,0.15,,28,1,1,2009.10.03.10.12.24
15140851,37,140,200,261,,0.85,0.05,0.1,,80,110,261,,0.05,0.55,0.4,,4,2,1,2009.10.03.10.03.04
15140851,38,79,170,308,,0.25,0.7,0.05,,33,216,308,,0.15,0.8,0.05,,32,2,1,2009.10.03.10.13.38
15140851,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,69,1,1,2009.10.03.10.31.54
15140851,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,14,2,1,2009.10.03.10.06.32
15140851,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,37,2,2,2009.10.03.10.16.13
15140851,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,65,2,1,2009.10.03.10.29.50
15140851,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,68,2,2,2009.10.03.10.31.08
15140851,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,8,1,2,2009.10.03.10.04.21
15140851,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,36,1,2,2009.10.03.10.15.20
15140851,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,21,1,2,2009.10.03.10.09.54
15140851,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,43,2,2,2009.10.03.10.19.26
15140851,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,9,1,2,2009.10.03.10.05.05
15140851,49,100,,,,1,,,,13,186,,,0.45,0.55,,,46,2,1,2009.10.03.10.20.16
15140851,50,224,,,,1,,,,12,294,,,0.25,0.75,,,29,1,1,2009.10.03.10.12.31
15140851,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,57,1,2,2009.10.03.10.25.32
15140851,52,203,,,,1,,,,106,154,299,,0.45,0.05,0.5,,18,1,2,2009.10.03.10.08.56
15140851,53,196,,,,1,,,,95,146,246,297,0.3,0.05,0.5,0.15,47,1,1,2009.10.03.10.20.41
15140851,54,383,,,,1,,,,171,453,,,0.25,0.75,,,51,2,2,2009.10.03.10.22.18
15140851,55,297,404,,,0.55,0.45,,,189,243,350,511,0.05,0.05,0.85,0.05,62,2,1,2009.10.03.10.28.05
15140851,56,220,338,,,0.45,0.55,,,181,260,377,416,0.4,0.05,0.5,0.05,38,1,2,2009.10.03.10.17.02
15140851,57,238,329,467,,0.25,0.7,0.05,,192,375,467,,0.15,0.8,0.05,,22,2,2,2009.10.03.10.10.13
15140851,58,301,368,436,,0.7,0.05,0.25,,233,267,436,,0.4,0.1,0.5,,2,1,1,2009.10.03.09.57.26
15140851,59,259,,,,1,,,,172,345,,,0.45,0.55,,,15,2,2,2009.10.03.10.07.23
15140851,60,362,,,,1,,,,265,313,458,,0.45,0.05,0.5,,59,1,1,2009.10.03.10.26.22
15140851,61,213,418,,,0.3,0.7,,,213,350,487,,0.05,0.85,0.1,,66,1,1,2009.10.03.10.30.06
15140851,62,223,347,472,,0.4,0.1,0.5,,161,285,410,534,0.25,0.4,0.1,0.25,34,1,1,2009.10.03.10.14.31
15140851,63,306,526,,,0.6,0.4,,,159,233,526,,0.25,0.05,0.7,,64,1,2,2009.10.03.10.29.01
15140851,64,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,31,2,2,2009.10.03.10.13.23
15140851,65,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,58,1,2,2009.10.03.10.25.53
15140851,66,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,63,2,1,2009.10.03.10.28.40
15140851,67,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,30,2,2,2009.10.03.10.13.03
15140851,68,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,5,1,2,2009.10.03.10.03.32
15140851,69,111,207,223,,0.5,0.4,0.1,,80,95,207,,0.1,0.4,0.5,,10,2,1,2009.10.03.10.05.17
15140851,70,111,175,207,,0.1,0.4,0.5,,80,159,191,,0.25,0.25,0.5,,7,1,1,2009.10.03.10.04.11
15221024,1,267,313,453,546,0.1,0.8,0.05,0.05,127,220,406,,0.15,0.05,0.8,,12,1,2,2009.09.30.13.48.40
15221024,2,159,221,408,,0.7,0.1,0.2,,34,97,346,,0.1,0.3,0.6,,11,2,2,2009.09.30.13.48.18
15221024,3,183,233,384,485,0.7,0.05,0.1,0.15,32,132,334,,0.15,0.05,0.8,,14,2,2,2009.09.30.13.49.23
15221024,4,223,263,383,,0.4,0.5,0.1,,143,183,343,,0.1,0.4,0.5,,39,1,2,2009.09.30.14.00.39
15221024,5,127,255,287,,0.7,0.05,0.25,,95,191,223,,0.15,0.05,0.8,,27,2,2,2009.09.30.13.55.28
15221024,6,103,213,377,,0.6,0.15,0.25,,48,158,267,322,0.3,0.1,0.05,0.55,16,1,2,2009.09.30.13.49.58
15221024,7,92,245,,,0.85,0.15,,,16,130,206,,0.1,0.7,0.2,,41,1,2,2009.09.30.14.01.36
15221024,8,135,290,329,,0.55,0.35,0.1,,96,213,251,,0.25,0.05,0.7,,67,1,2,2009.09.30.14.16.55
15221024,9,209,309,459,,0.35,0.55,0.1,,159,259,359,409,0.05,0.55,0.1,0.3,32,2,2,2009.09.30.13.57.28
15221024,10,221,504,,,0.85,0.15,,,80,292,434,,0.05,0.7,0.25,,19,1,2,2009.09.30.13.50.47
15221024,11,64,188,313,,0.4,0.1,0.5,,2,126,251,375,0.25,0.4,0.1,0.25,38,2,1,2009.09.30.13.59.59
15221024,12,122,270,418,,0.15,0.8,0.05,,48,196,344,492,0.1,0.35,0.45,0.1,51,1,2,2009.09.30.14.05.29
15221024,13,224,416,,,0.55,0.45,,,95,352,480,,0.25,0.7,0.05,,7,2,1,2009.09.30.13.46.21
15221024,14,100,211,,,0.2,0.8,,,64,137,285,,0.2,0.5,0.3,,66,1,1,2009.09.30.14.15.57
15221024,15,257,427,,,0.8,0.2,,,143,370,484,,0.35,0.45,0.2,,37,2,2,2009.09.30.13.59.26
15221024,16,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,5,1,1,2009.09.30.13.42.49
15221024,17,219,448,,,0.2,0.8,,,143,296,372,601,0.1,0.1,0.7,0.1,28,2,1,2009.09.30.13.55.44
15221024,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,55,2,2,2009.09.30.14.07.19
15221024,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,40,2,2,2009.09.30.14.01.14
15221024,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,35,2,2,2009.09.30.13.58.07
15221024,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,62,1,2,2009.09.30.14.12.04
15221024,22,118,200,,,0.8,0.2,,,64,91,173,228,0.2,0.1,0.6,0.1,54,1,2,2009.09.30.14.06.50
15221024,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,70,1,2,2009.09.30.14.18.13
15221024,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,45,1,2,2009.09.30.14.02.52
15221024,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,57,1,2,2009.09.30.14.08.56
15221024,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,69,1,1,2009.09.30.14.18.00
15221024,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,13,1,1,2009.09.30.13.49.08
15221024,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,65,1,2,2009.09.30.14.14.20
15221024,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,10,1,2,2009.09.30.13.47.45
15221024,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,53,2,1,2009.09.30.14.06.33
15221024,31,259,558,,,0.75,0.25,,,159,359,558,,0.15,0.7,0.15,,21,1,2,2009.09.30.13.51.14
15221024,32,168,397,,,0.6,0.4,,,16,92,397,,0.05,0.4,0.55,,42,1,1,2009.09.30.14.01.50
15221024,33,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,46,2,1,2009.09.30.14.03.16
15221024,34,120,243,,,0.75,0.25,,,80,161,243,,0.15,0.7,0.15,,23,1,2,2009.09.30.13.52.07
15221024,35,142,209,277,,0.7,0.05,0.25,,74,108,277,,0.4,0.1,0.5,,3,1,2,2009.09.30.13.41.35
15221024,36,151,230,348,,0.5,0.15,0.35,,111,269,348,,0.25,0.6,0.15,,8,2,2,2009.09.30.13.47.17
15221024,37,140,200,261,,0.85,0.05,0.1,,80,110,261,,0.05,0.55,0.4,,44,1,2,2009.09.30.14.02.42
15221024,38,79,170,308,,0.25,0.7,0.05,,33,216,308,,0.15,0.8,0.05,,58,2,2,2009.09.30.14.09.23
15221024,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,18,1,1,2009.09.30.13.50.34
15221024,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,61,1,1,2009.09.30.14.11.25
15221024,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,1,1,2,2009.09.30.13.40.10
15221024,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,34,1,1,2009.09.30.13.57.47
15221024,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,24,1,2,2009.09.30.13.52.43
15221024,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,60,2,2,2009.09.30.14.10.58
15221024,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,48,1,2,2009.09.30.14.03.51
15221024,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,20,1,1,2009.09.30.13.50.59
15221024,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,6,1,1,2009.09.30.13.43.26
15221024,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,4,2,2,2009.09.30.13.42.26
15221024,49,100,,,,1,,,,13,186,,,0.45,0.55,,,31,2,1,2009.09.30.13.56.57
15221024,50,224,,,,1,,,,12,294,,,0.25,0.75,,,15,1,1,2009.09.30.13.49.35
15221024,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,22,1,1,2009.09.30.13.51.30
15221024,52,203,,,,1,,,,106,154,299,,0.45,0.05,0.5,,47,1,2,2009.09.30.14.03.28
15221024,53,196,,,,1,,,,95,146,246,297,0.3,0.05,0.5,0.15,64,2,2,2009.09.30.14.13.29
15221024,54,383,,,,1,,,,171,453,,,0.25,0.75,,,63,1,2,2009.09.30.14.12.38
15221024,55,297,404,,,0.55,0.45,,,189,243,350,511,0.05,0.05,0.85,0.05,68,1,1,2009.09.30.14.17.42
15221024,56,220,338,,,0.45,0.55,,,181,260,377,416,0.4,0.05,0.5,0.05,52,2,1,2009.09.30.14.05.38
15221024,57,238,329,467,,0.25,0.7,0.05,,192,375,467,,0.15,0.8,0.05,,30,2,1,2009.09.30.13.56.22
15221024,58,301,368,436,,0.7,0.05,0.25,,233,267,436,,0.4,0.1,0.5,,36,2,2,2009.09.30.13.58.43
15221024,59,259,,,,1,,,,172,345,,,0.45,0.55,,,9,2,1,2009.09.30.13.47.35
15221024,60,362,,,,1,,,,265,313,458,,0.45,0.05,0.5,,50,2,2,2009.09.30.14.04.29
15221024,61,213,418,,,0.3,0.7,,,213,350,487,,0.05,0.85,0.1,,59,2,1,2009.09.30.14.10.04
15221024,62,223,347,472,,0.4,0.1,0.5,,161,285,410,534,0.25,0.4,0.1,0.25,2,2,1,2009.09.30.13.41.06
15221024,63,306,526,,,0.6,0.4,,,159,233,526,,0.25,0.05,0.7,,29,2,1,2009.09.30.13.56.02
15221024,64,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,43,2,1,2009.09.30.14.02.02
15221024,65,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,17,1,1,2009.09.30.13.50.17
15221024,66,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,25,1,1,2009.09.30.13.53.19
15221024,67,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,56,2,2,2009.09.30.14.07.46
15221024,68,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,49,2,1,2009.09.30.14.04.11
15221024,69,111,207,223,,0.5,0.4,0.1,,80,95,207,,0.1,0.4,0.5,,26,1,1,2009.09.30.13.54.30
15221024,70,111,175,207,,0.1,0.4,0.5,,80,159,191,,0.25,0.25,0.5,,33,1,1,2009.09.30.13.57.38
15321549,1,267,313,453,546,0.1,0.8,0.05,0.05,127,220,406,,0.15,0.05,0.8,,28,1,1,2009.09.30.15.37.51
15321549,2,159,221,408,,0.7,0.1,0.2,,34,97,346,,0.1,0.3,0.6,,18,1,1,2009.09.30.15.33.20
15321549,3,183,233,384,485,0.7,0.05,0.1,0.15,32,132,334,,0.15,0.05,0.8,,60,2,1,2009.09.30.15.45.30
15321549,4,223,263,383,,0.4,0.5,0.1,,143,183,343,,0.1,0.4,0.5,,9,2,1,2009.09.30.15.30.02
15321549,5,127,255,287,,0.7,0.05,0.25,,95,191,223,,0.15,0.05,0.8,,4,2,1,2009.09.30.15.26.58
15321549,6,103,213,377,,0.6,0.15,0.25,,48,158,267,322,0.3,0.1,0.05,0.55,16,1,1,2009.09.30.15.32.39
15321549,7,92,245,,,0.85,0.15,,,16,130,206,,0.1,0.7,0.2,,21,1,1,2009.09.30.15.34.03
15321549,8,135,290,329,,0.55,0.35,0.1,,96,213,251,,0.25,0.05,0.7,,12,2,1,2009.09.30.15.31.18
15321549,9,209,309,459,,0.35,0.55,0.1,,159,259,359,409,0.05,0.55,0.1,0.3,10,1,1,2009.09.30.15.30.23
15321549,10,221,504,,,0.85,0.15,,,80,292,434,,0.05,0.7,0.25,,63,1,1,2009.09.30.15.46.15
15321549,11,64,188,313,,0.4,0.1,0.5,,2,126,251,375,0.25,0.4,0.1,0.25,56,1,1,2009.09.30.15.44.58
15321549,12,122,270,418,,0.15,0.8,0.05,,48,196,344,492,0.1,0.35,0.45,0.1,44,2,1,2009.09.30.15.42.42
15321549,13,224,416,,,0.55,0.45,,,95,352,480,,0.25,0.7,0.05,,29,2,1,2009.09.30.15.38.02
15321549,14,100,211,,,0.2,0.8,,,64,137,285,,0.2,0.5,0.3,,5,2,1,2009.09.30.15.27.21
15321549,15,257,427,,,0.8,0.2,,,143,370,484,,0.35,0.45,0.2,,45,1,1,2009.09.30.15.42.55
15321549,16,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,49,2,2,2009.09.30.15.43.44
15321549,17,219,448,,,0.2,0.8,,,143,296,372,601,0.1,0.1,0.7,0.1,11,2,2,2009.09.30.15.30.38
15321549,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,48,1,1,2009.09.30.15.43.23
15321549,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,13,1,1,2009.09.30.15.31.42
15321549,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,24,1,2,2009.09.30.15.35.35
15321549,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,8,1,1,2009.09.30.15.28.59
15321549,22,118,200,,,0.8,0.2,,,64,91,173,228,0.2,0.1,0.6,0.1,30,1,1,2009.09.30.15.38.13
15321549,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,47,1,1,2009.09.30.15.43.15
15321549,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,25,2,1,2009.09.30.15.36.03
15321549,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,20,1,1,2009.09.30.15.33.52
15321549,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,50,2,1,2009.09.30.15.43.51
15321549,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,41,2,2,2009.09.30.15.42.00
15321549,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,52,1,1,2009.09.30.15.44.08
15321549,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,57,2,1,2009.09.30.15.45.03
15321549,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,70,2,1,2009.09.30.15.47.47
